Player,Team,Age,Pos,MIN,BLK% Rank,STL% Rank,FOUL% Rank,fgOR% Rank,fgDR% Rank,ftOR% Rank,ftDR% Rank,FT% Rank,SFLD% Rank,FFLD% Rank,AND1% Rank,Usage Rank,PSA Rank,AST% Rank,AST:Usg Rank,TOV% Rank,OnOff_Opp_Diff Rank,OnOff_Opp_OFFENSE: Pts/Poss Rank,OnOff_Opp_OFFENSE: eFG% Rank,OnOff_Opp_OFFENSE: TOV% Rank,OnOff_Opp_OFFENSE: ORB% Rank,OnOff_Opp_OFFENSE: FT Rate Rank,OnOff_Opp_DEFENSE: Pts/Poss Rank,OnOff_Opp_DEFENSE: eFG% Rank,OnOff_Opp_DEFENSE: TOV% Rank,OnOff_Opp_DEFENSE: ORB% Rank,OnOff_Opp_DEFENSE: FT Rate Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_HALFCOURT: Pts/Play Rank,OnOff_Opp_HALFCOURT: OREB% Rank,OnOff_Opp_HALFCOURT: % of Plays Rank,OnOff_Opp_PUTBACKS: Pts/Miss Rank,OnOff_Opp_PUTBACKS: Plays/Miss Rank,OnOff_Opp_PUTBACKS: Pts/Play Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_TEAM FG%: Rim Rank,OnOff_Opp_TEAM FG%: Short Mid Rank,OnOff_Opp_TEAM FG%: Long Mid Rank,OnOff_Opp_TEAM FG%: All Mid Rank,OnOff_Opp_TEAM FG%: Corner Three Rank,OnOff_Opp_TEAM FG%: Non Corner Rank,OnOff_Opp_TEAM FG%: All Three Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_eFG% Rank,OnOff_Opp_SHOT FREQUENCY: Rim Rank,OnOff_Opp_SHOT FREQUENCY: Short Mid Rank,OnOff_Opp_SHOT FREQUENCY: Long Mid Rank,OnOff_Opp_SHOT FREQUENCY: All Mid Rank,OnOff_Opp_SHOT FREQUENCY: Corner Three Rank,OnOff_Opp_SHOT FREQUENCY: Non Corner Rank,OnOff_Opp_SHOT FREQUENCY: All Three Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_Pts/Poss Rank,OnOff_Opp_ALL TRANSITION: Pts+/Poss Rank,OnOff_Opp_ALL TRANSITION: Freq Rank,OnOff_Opp_ALL TRANSITION: Pts/Play Rank,OnOff_Opp_OFF STEALS: Pts+/Poss Rank,OnOff_Opp_OFF STEALS: Freq Rank,OnOff_Opp_OFF STEALS: Pts/Play Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Opp_OFF LIVE REBOUNDS: Freq Rank,OnOff_Opp_OFF LIVE REBOUNDS: Pts/Play Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_HALFCOURT: Pts/Play Rank,OnOff_Team_HALFCOURT: OREB% Rank,OnOff_Team_HALFCOURT: % of Plays Rank,OnOff_Team_PUTBACKS: Pts/Miss Rank,OnOff_Team_PUTBACKS: Plays/Miss Rank,OnOff_Team_PUTBACKS: Pts/Play Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_TEAM FG%: Rim Rank,OnOff_Team_TEAM FG%: Short Mid Rank,OnOff_Team_TEAM FG%: Long Mid Rank,OnOff_Team_TEAM FG%: All Mid Rank,OnOff_Team_TEAM FG%: Corner Three Rank,OnOff_Team_TEAM FG%: Non Corner Rank,OnOff_Team_TEAM FG%: All Three Rank,OnOff_Team_eFG% Rank,OnOff_Team_eFG% Rank,OnOff_Team_SHOT FREQUENCY: Rim Rank,OnOff_Team_SHOT FREQUENCY: Short Mid Rank,OnOff_Team_SHOT FREQUENCY: Long Mid Rank,OnOff_Team_SHOT FREQUENCY: All Mid Rank,OnOff_Team_SHOT FREQUENCY: Corner Three Rank,OnOff_Team_SHOT FREQUENCY: Non Corner Rank,OnOff_Team_SHOT FREQUENCY: All Three Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_Pts/Poss Rank,OnOff_Team_ALL TRANSITION: Pts+/Poss Rank,OnOff_Team_ALL TRANSITION: Freq Rank,OnOff_Team_ALL TRANSITION: Pts/Play Rank,OnOff_Team_OFF STEALS: Pts+/Poss Rank,OnOff_Team_OFF STEALS: Freq Rank,OnOff_Team_OFF STEALS: Pts/Play Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts+/Poss Rank,OnOff_Team_OFF LIVE REBOUNDS: Freq Rank,OnOff_Team_OFF LIVE REBOUNDS: Pts/Play Rank,eFG% Rank
J.R. Giddens,NYK,24.7,Wing,134,33,75,1,100,95,0,85,0,84,0,20,52,28,45,39,2,1,4,3,0,100,90,4,4,73,26,15,4,4,20,15,67,79,86,39,4,4,46,1,0,0,85,63,84,4,4,18,98,56,94,57,10,16,4,4,0,19,1,5,80,5,0,28,1,4,4,1,100,96,100,100,84,3,3,36,30,3,4,97,1,5,3,3,72,30,41,32,64,50,52,4,4,1,22,0,33,94,20,0,5,0,68
Manu Ginobili,SAS,32.3,Wing,2131,56,94,59,64,56,50,35,93,74,93,69,92,87,99,97,46,84,95,82,70,55,88,35,24,75,55,23,35,35,30,57,67,57,66,39,24,24,23,27,21,14,77,82,88,24,24,27,41,85,76,21,54,42,35,35,27,69,23,29,60,35,35,80,30,95,95,91,65,75,73,67,59,82,82,61,55,19,24,46,94,84,82,82,71,25,2,1,86,96,97,95,95,58,53,64,42,20,59,76,76,69,69
Ryan Gomes,MIN,27.2,Forward,2201,16,47,67,31,58,0,33,91,29,20,80,33,53,71,73,53,66,57,83,81,1,24,67,26,57,90,77,67,67,56,90,36,13,63,4,26,26,5,42,52,48,54,61,64,26,26,45,37,26,24,88,70,82,67,67,72,25,57,52,61,46,75,35,60,57,57,81,2,38,5,6,34,83,83,39,40,98,89,95,85,96,83,83,12,38,73,62,60,75,72,57,57,63,64,57,88,23,78,38,58,36,51
Drew Gooden,DAL,28.1,Big,1020,72,65,45,93,64,96,86,94,53,40,48,69,45,25,18,56,6,22,21,29,54,65,6,6,87,5,43,6,6,22,24,24,11,6,53,6,6,51,7,24,7,94,3,9,6,6,20,35,77,66,67,59,67,6,6,4,36,4,10,47,11,4,33,6,22,22,17,44,53,69,60,65,21,21,34,20,67,44,1,75,27,21,21,47,75,82,86,33,11,13,22,22,79,42,71,55,13,58,82,70,74,26
Drew Gooden,LAC,28.1,Big,719,6,41,79,85,76,86,68,99,67,50,64,82,77,31,18,37,26,58,34,80,54,60,10,12,5,38,89,10,10,4,44,73,25,35,27,12,12,32,33,65,46,4,18,6,12,12,3,3,90,43,97,98,100,10,10,90,73,52,100,88,97,33,76,8,58,58,58,24,61,74,39,89,34,34,47,7,81,24,87,26,49,34,34,27,28,80,66,86,37,54,58,58,27,66,24,27,7,40,45,87,38,40
Ben Gordon,DET,26.6,Wing,1687,7,54,33,17,3,71,17,87,68,94,63,89,66,87,67,35,41,73,84,71,5,74,17,36,64,10,6,17,17,20,4,85,22,21,44,36,36,38,48,25,28,12,89,60,36,36,46,62,52,61,20,54,41,17,17,85,95,72,38,85,23,94,93,87,73,73,94,11,7,9,3,64,84,84,50,80,85,91,62,81,78,84,84,15,56,9,13,90,96,98,73,73,31,43,31,14,55,24,52,53,47,31
Eric Gordon,LAC,20.9,Wing,2219,17,56,99,8,2,0,37,32,93,80,72,71,80,73,63,17,73,86,82,84,21,85,37,43,16,46,69,37,37,27,53,45,84,53,91,43,43,74,33,10,11,57,74,74,43,43,12,12,89,59,76,80,84,37,37,40,43,42,80,71,72,16,38,21,86,86,86,29,97,84,70,80,82,82,63,40,76,68,91,26,55,82,82,93,34,5,3,30,86,73,86,86,72,97,45,68,89,57,65,97,51,79
Marcin Gortat,ORL,25.7,Big,953,89,25,40,64,67,82,84,37,43,35,77,12,57,12,19,20,10,15,5,65,65,4,19,32,57,24,60,19,19,47,22,22,10,7,44,32,32,35,86,35,67,41,23,22,32,32,6,14,97,80,28,89,77,19,19,23,42,14,31,67,21,32,44,20,15,15,14,48,38,12,23,19,5,5,4,81,22,50,26,22,17,5,5,9,33,91,85,23,56,47,15,15,25,33,25,58,72,70,15,45,13,58
Joey Graham,DEN,27.4,Forward,694,31,62,13,71,36,73,27,46,84,4,47,27,91,9,24,7,15,8,63,3,11,15,57,36,65,69,76,57,57,83,71,24,38,63,23,36,36,11,25,96,85,60,27,34,36,36,57,69,48,61,25,35,25,57,57,4,12,5,36,41,63,2,53,1,8,8,43,8,8,5,9,23,63,63,48,98,14,65,98,33,83,63,63,48,90,59,82,54,9,16,8,8,7,28,10,20,1,44,7,46,10,96
Stephen Graham,CHA,27.4,Wing,730,65,43,11,50,91,88,84,10,72,46,64,28,76,5,4,30,45,21,19,2,95,75,81,85,48,93,33,81,81,62,75,70,93,90,72,85,85,56,10,59,29,93,92,96,85,85,41,90,36,70,74,21,35,81,81,88,24,93,93,70,94,76,24,78,21,21,18,95,25,30,69,5,19,19,26,5,99,81,66,3,6,19,19,40,29,83,69,29,44,37,21,21,39,23,54,48,9,79,39,58,42,83
Danny Granger,IND,26.5,Wing,2269,90,86,51,54,66,63,80,80,87,84,52,95,79,74,28,58,82,90,90,45,40,85,43,30,79,47,58,43,43,47,48,75,39,38,46,30,30,58,65,28,40,11,37,17,30,30,30,47,75,71,56,46,49,43,43,34,71,39,39,65,37,43,56,43,90,90,83,43,83,92,76,98,90,90,80,85,70,87,37,56,48,90,90,75,30,6,4,71,90,89,90,90,76,76,65,67,49,47,75,72,69,52
Aaron Gray,NOP,24.9,Big,243,67,73,8,100,62,97,43,0,56,4,10,44,91,79,84,18,65,16,14,7,99,16,96,99,65,13,19,96,96,97,8,76,70,8,99,99,99,30,100,99,99,21,90,86,99,99,96,1,41,5,89,24,52,96,96,97,89,95,96,83,95,87,83,81,16,16,7,99,95,99,99,31,14,14,50,4,71,18,25,9,7,14,14,59,55,75,71,37,20,22,16,16,11,39,15,45,2,88,6,67,8,86
Jeff Green,OKC,23.2,Forward,3032,73,71,64,38,42,36,78,49,51,13,93,56,60,47,40,62,8,46,77,75,6,10,2,1,3,62,90,2,2,2,72,56,24,50,15,1,1,1,63,15,26,39,6,6,1,1,20,34,83,72,26,71,60,2,2,45,64,35,81,99,53,20,23,24,46,46,75,4,30,11,8,54,77,77,91,35,90,76,28,16,14,77,77,65,10,55,22,88,51,69,46,46,23,55,32,34,26,67,33,94,25,64
Willie Green,PHI,28.3,Combo,1520,66,13,28,32,34,0,43,72,49,34,45,26,55,30,32,85,42,42,22,63,66,65,48,73,77,8,25,48,48,53,19,76,52,31,72,73,73,86,53,97,94,14,32,14,73,73,29,66,73,78,36,40,36,48,48,76,82,77,69,80,78,76,88,68,42,42,32,62,52,34,40,35,22,22,3,86,33,64,60,70,69,22,22,9,10,92,73,61,65,65,42,42,48,46,50,32,44,36,61,69,59,55
Donte Greene,SAC,21.7,Forward,1601,84,33,40,36,27,0,44,11,62,22,89,49,56,38,33,20,57,35,79,44,4,29,77,63,44,71,72,77,77,53,78,52,45,66,26,63,63,59,73,33,55,56,57,60,63,63,55,47,50,48,47,49,47,77,77,93,51,93,75,60,82,88,64,84,35,35,67,9,25,19,5,79,79,79,89,60,48,55,19,88,66,79,79,41,73,41,53,29,67,55,35,35,29,60,33,82,29,91,15,66,14,73
Hamed Haddadi,MEM,24.5,Big,212,87,1,0,92,52,0,57,0,53,49,88,43,18,30,31,6,12,10,8,11,59,54,38,90,38,25,2,38,38,42,16,71,95,61,97,90,90,97,38,30,29,75,38,57,90,90,97,29,29,21,90,4,15,38,38,36,70,30,4,6,23,82,86,67,10,10,9,86,45,44,81,20,8,8,8,2,93,17,0,77,29,8,8,82,68,74,76,4,12,6,10,10,62,32,74,5,74,4,96,34,99,10
Malik Hairston,SAS,22.7,Wing,230,96,0,8,80,63,98,0,0,85,40,97,11,41,7,27,93,32,93,93,32,64,95,2,35,1,57,0,2,2,9,52,42,53,86,9,35,35,67,12,97,71,95,4,21,35,35,58,95,99,100,1,0,0,2,2,1,69,0,10,29,7,1,36,0,93,93,96,92,32,98,95,82,93,93,97,64,95,94,42,34,30,93,93,78,32,33,24,9,79,52,93,93,5,8,5,23,63,35,6,17,10,56
Richard Hamilton,DET,31.7,Wing,1549,3,11,57,28,5,67,15,79,53,90,12,93,25,97,85,42,61,54,49,55,44,44,62,71,17,69,83,62,62,78,86,18,24,17,55,71,71,59,70,54,68,90,18,51,71,71,64,1,89,33,49,63,60,62,62,25,55,26,7,89,10,58,69,52,54,54,49,54,76,78,67,71,49,49,86,21,67,46,31,67,47,49,49,5,76,94,98,34,17,20,54,54,39,67,30,67,90,64,30,71,20,16
Tyler Hansbrough,IND,24.0,Big,498,17,82,42,74,18,78,50,61,83,75,15,96,6,74,49,99,34,25,3,77,97,83,56,16,74,89,66,56,56,37,70,97,96,90,86,16,16,17,8,81,43,69,14,24,16,16,62,48,54,54,16,47,28,56,56,25,94,7,74,87,60,10,84,4,25,25,22,95,79,33,96,1,3,3,6,10,87,40,3,18,6,3,3,14,96,92,99,19,2,3,25,25,37,19,38,8,69,5,67,10,71,1
James Harden,OKC,20.2,Wing,1653,59,91,9,54,64,0,45,62,95,79,11,69,63,69,61,20,77,60,36,18,91,93,80,94,91,7,4,80,80,81,8,50,67,22,93,94,94,88,49,74,67,83,68,82,94,94,94,47,31,35,25,10,12,80,80,80,65,82,59,30,63,90,60,91,60,60,29,94,59,87,92,38,36,36,11,58,7,14,97,55,87,36,36,76,84,2,11,43,86,77,60,60,84,27,84,32,47,28,95,18,95,40
Al Harrington,NYK,29.7,Forward,2174,36,53,38,42,78,67,60,57,69,80,67,93,78,69,27,69,36,50,31,56,51,83,29,31,66,56,26,29,29,60,53,47,25,51,16,31,31,10,60,38,49,92,30,69,31,31,38,67,37,49,80,48,63,29,29,5,50,7,16,33,14,6,58,10,50,50,36,56,75,77,66,75,31,31,37,27,34,26,13,28,19,31,31,96,47,3,3,77,61,68,50,50,56,60,58,57,59,66,48,63,44,69
Devin Harris,BKN,26.7,Point,2215,73,57,41,24,71,0,55,46,100,90,39,86,41,76,37,69,43,88,54,92,86,72,7,9,49,30,52,7,7,14,44,25,1,7,3,9,9,26,29,48,36,3,39,9,9,9,7,73,60,73,32,92,81,7,7,60,48,43,45,25,16,70,20,68,88,88,71,80,100,70,91,15,54,54,35,28,82,61,25,30,21,54,54,99,10,20,6,28,50,43,88,88,85,100,61,79,91,68,74,100,50,16
Udonis Haslem,MIA,29.4,Big,2130,7,17,83,43,87,40,52,72,25,74,30,41,52,23,25,86,48,49,26,26,76,96,49,65,57,34,27,49,49,64,16,81,50,81,16,65,65,70,44,91,83,29,30,24,65,65,80,40,79,72,9,9,6,49,49,70,93,62,75,98,70,51,84,44,49,49,39,79,11,30,27,52,26,26,24,60,43,50,42,35,37,26,26,11,12,85,60,88,60,75,49,49,33,5,62,41,7,65,36,11,54,44
Trenton Hassell,BKN,30.7,Wing,1071,44,4,31,90,41,0,62,33,69,49,27,9,13,19,46,8,15,9,7,14,69,36,50,28,65,83,45,50,50,67,66,6,44,29,61,28,28,14,66,61,69,29,69,55,28,28,26,56,82,80,38,40,37,50,50,7,2,16,17,47,24,13,3,23,9,9,14,67,19,36,62,17,7,7,8,19,26,15,57,34,32,7,7,53,81,72,81,1,45,14,9,9,6,6,9,41,4,75,5,15,6,11
Spencer Hawes,SAC,21.5,Big,1880,61,27,64,36,33,46,28,49,14,14,79,75,28,92,86,31,30,34,50,42,13,33,36,44,9,65,82,36,36,43,80,15,25,56,15,44,44,31,28,72,47,43,52,49,44,44,43,39,19,18,85,83,90,36,36,29,9,40,54,33,61,24,21,34,34,34,40,9,33,44,28,65,50,50,51,79,27,54,35,43,32,50,50,78,62,29,37,15,55,40,34,34,53,44,51,38,37,48,57,43,52,32
Chuck Hayes,HOU,26.4,Big,1767,29,96,41,52,72,0,17,9,23,4,53,16,22,83,95,35,70,42,92,52,3,0,86,53,82,64,96,86,86,82,83,56,40,47,41,53,53,73,42,24,27,93,19,47,53,53,43,53,20,26,82,76,82,86,86,39,30,47,42,13,64,37,63,40,42,42,63,3,14,9,8,41,92,92,66,68,63,73,82,91,95,92,92,62,65,38,48,64,41,48,42,42,67,49,68,83,77,67,44,13,47,35
Jarvis Hayes,BKN,28.2,Forward,1006,27,58,33,2,11,0,51,0,2,0,0,16,51,33,62,87,65,87,95,91,17,30,24,39,9,36,71,24,24,32,25,73,55,69,37,39,39,45,7,27,9,65,65,69,39,39,83,55,7,14,30,69,59,24,24,57,66,35,41,14,45,62,86,46,87,87,92,34,33,40,40,50,95,95,88,65,88,88,77,92,94,95,95,3,25,62,45,97,89,95,87,87,70,53,80,76,90,91,49,55,54,84
Brendan Haywood,DAL,29.9,Big,733,94,8,86,82,52,0,26,16,92,67,50,21,79,31,47,42,97,86,83,21,92,57,95,94,5,99,94,95,95,94,98,98,98,100,23,94,94,75,71,38,55,92,35,70,94,94,100,19,1,0,79,24,44,95,95,26,68,44,2,94,3,71,30,84,86,86,78,73,75,88,86,70,83,83,89,75,93,95,35,35,30,83,83,21,30,80,66,42,66,60,86,86,40,79,37,45,62,69,46,76,33,83
Brendan Haywood,WAS,29.9,Big,1611,86,7,80,94,67,85,57,32,85,48,78,18,84,6,6,38,75,29,16,17,93,85,95,92,76,32,94,95,95,99,27,98,60,54,59,92,92,53,75,36,60,21,97,93,92,92,98,4,16,3,63,39,47,95,95,19,99,5,10,93,5,47,99,36,29,29,35,90,53,42,78,5,16,16,35,27,54,38,26,15,13,16,16,65,63,68,69,12,34,22,29,29,20,38,11,58,27,56,15,26,11,81
Luther Head,IND,26.9,Wing,769,55,10,56,1,27,72,33,92,35,35,46,72,64,71,59,16,88,84,81,59,47,76,70,85,35,25,69,70,70,84,46,22,31,11,77,85,85,66,35,77,67,10,97,85,85,85,54,67,9,20,77,77,81,70,70,31,61,28,33,44,21,44,46,47,84,84,65,43,46,61,42,75,81,81,78,56,75,71,69,68,73,81,81,76,48,74,67,53,8,14,84,84,96,56,96,71,29,96,96,78,91,63
Gerald Henderson,CHA,21.9,Wing,270,99,65,48,67,21,0,97,52,93,46,15,37,14,15,16,54,49,24,3,73,84,100,81,91,95,4,30,81,81,79,9,37,15,29,15,91,91,95,97,95,98,22,32,19,91,91,57,96,60,92,0,27,4,81,81,98,25,99,100,74,99,93,8,98,24,24,11,69,96,98,97,91,3,3,47,0,3,0,8,46,21,3,3,60,65,62,65,31,33,29,24,24,31,72,23,76,8,67,13,73,9,5
Roy Hibbert,IND,22.9,Big,2006,86,16,35,53,16,27,30,69,44,72,82,87,45,91,77,50,93,78,90,26,60,34,93,93,39,63,72,93,93,95,76,44,59,78,34,93,93,84,75,80,86,33,58,48,93,93,84,32,4,3,78,81,85,93,93,62,42,53,57,64,40,57,27,58,78,78,58,41,78,89,79,89,90,90,45,93,77,95,38,93,91,90,90,77,96,31,78,29,5,7,78,78,71,77,67,75,85,77,50,53,52,38
JJ Hickson,CLE,21.2,Big,1659,28,45,92,33,44,59,62,43,52,3,58,52,81,18,16,36,10,37,84,45,9,6,5,4,14,21,91,5,5,3,44,11,14,5,60,4,4,8,9,43,18,61,15,22,4,4,2,46,82,75,79,91,93,5,5,65,14,86,37,2,73,80,41,91,37,37,54,9,91,23,37,26,84,84,69,99,31,87,61,58,62,84,84,76,48,39,39,41,44,41,37,37,94,97,83,56,96,51,97,98,88,77
Nene Hilario,DEN,27.1,Big,2747,36,95,70,16,48,53,43,48,92,89,58,47,95,84,89,68,80,83,70,95,15,53,55,32,33,99,46,55,55,24,99,94,99,98,90,32,32,12,57,81,79,25,29,21,32,32,51,24,38,26,34,87,76,55,55,8,58,3,54,14,19,5,46,6,83,83,83,5,57,52,17,89,70,70,85,83,18,41,74,27,40,70,70,88,28,46,36,69,21,31,83,83,58,73,40,81,60,73,42,42,25,92
George Hill,SAS,23.5,Combo,2213,85,32,17,57,30,89,51,31,62,87,89,23,83,23,26,81,57,62,48,77,63,17,49,26,88,60,19,49,49,38,60,54,48,65,26,26,26,38,22,64,37,14,35,18,26,26,54,37,49,43,80,38,56,49,49,41,57,36,24,51,14,59,48,58,62,62,41,51,47,37,32,57,48,48,49,22,60,37,59,65,66,48,48,40,68,58,61,84,29,49,62,62,81,40,94,67,17,75,71,36,88,87
Grant Hill,PHX,37.1,Wing,2419,68,29,66,62,89,78,91,65,89,50,38,41,75,55,66,49,22,15,29,38,11,43,54,51,3,92,73,54,54,25,93,39,82,79,63,51,51,35,87,10,46,67,43,57,51,51,78,57,17,27,91,17,47,54,54,74,16,80,64,17,73,84,45,89,15,15,28,4,62,2,12,6,29,29,62,75,50,70,53,22,28,29,29,49,95,78,96,9,4,3,15,15,68,85,52,68,94,78,65,82,48,61
Jordan Hill,HOU,22.3,Big,345,49,6,36,78,59,57,95,40,77,45,50,45,70,40,39,71,21,24,7,94,88,6,32,46,99,0,12,32,32,37,0,26,16,1,98,46,46,73,54,7,13,81,33,56,46,46,97,2,27,4,37,58,53,32,32,97,84,96,97,58,99,96,95,90,24,24,17,93,95,79,94,18,7,7,2,85,19,32,95,25,50,7,7,11,31,97,94,8,39,21,24,24,14,73,9,0,75,0,70,93,65,64
Jordan Hill,NYK,22.3,Big,213,56,83,16,84,6,0,96,0,32,1,88,58,31,9,6,73,53,66,25,7,99,90,38,46,75,44,27,38,38,16,19,44,86,11,99,46,46,77,4,55,11,43,40,36,46,46,73,15,14,5,59,91,88,38,38,94,77,95,70,67,93,96,77,94,66,66,23,100,100,100,99,99,25,25,79,61,2,6,11,29,17,25,25,95,38,39,35,27,21,21,66,66,21,92,15,28,48,22,10,91,13,33
Kirk Hinrich,CHI,28.8,Combo,2464,77,45,47,11,72,68,94,23,19,9,60,15,23,38,81,62,49,52,58,50,33,48,47,32,42,84,52,47,47,39,90,56,91,89,68,32,32,57,92,10,38,13,33,16,32,32,70,30,53,42,75,19,36,47,47,8,27,10,2,7,2,41,46,44,52,52,57,29,25,43,29,61,58,58,24,71,82,86,43,58,51,58,58,46,35,55,44,65,57,61,52,52,32,30,37,13,13,22,46,46,46,49
Jrue Holiday,PHI,19.4,Combo,1725,81,87,30,89,51,66,0,15,30,13,53,40,43,57,79,0,53,63,72,10,86,29,40,21,24,95,42,40,40,27,95,39,45,45,52,21,21,29,93,25,69,12,28,12,21,21,82,83,37,62,21,8,9,40,40,35,28,36,67,77,77,15,26,9,63,63,56,89,37,38,67,18,72,72,48,82,84,91,88,35,61,72,72,42,83,44,64,27,51,43,63,63,72,19,78,50,38,49,81,6,82,57
Ryan Hollins,MIN,25.1,Big,1156,38,19,30,19,4,33,14,46,74,92,13,50,75,51,54,9,6,11,36,1,70,32,18,42,19,13,71,18,18,38,24,10,13,11,51,42,42,53,85,5,15,61,36,43,42,42,90,52,14,20,27,40,30,18,18,54,19,61,19,29,54,71,45,62,11,11,17,76,34,58,52,56,36,36,41,64,76,74,10,18,9,36,36,58,13,87,67,38,27,28,11,11,9,61,6,47,57,40,7,65,7,70
Al Horford,ATL,23.4,Big,2837,45,44,89,50,80,53,74,82,51,66,75,58,86,77,80,78,98,95,93,99,10,34,91,84,36,91,92,91,91,84,94,92,65,89,21,84,84,75,89,58,83,59,51,58,84,84,74,16,66,39,53,32,34,91,91,87,96,69,98,96,87,46,76,37,95,95,98,7,84,72,43,88,93,93,96,72,57,71,63,58,65,93,93,54,76,14,30,67,69,70,95,95,26,79,20,25,83,21,34,61,23,75
Eddie House,BOS,31.5,Combo,796,74,57,55,4,45,79,47,100,9,6,21,21,30,6,9,100,31,30,11,73,92,13,41,24,78,39,29,41,41,43,39,59,38,33,48,24,24,54,38,5,8,30,70,56,24,24,67,81,27,47,18,49,32,41,41,44,37,48,45,36,76,56,73,41,30,30,43,90,15,88,87,73,11,11,9,42,56,49,77,18,29,11,11,0,39,53,45,75,99,99,30,30,1,1,1,4,31,3,1,1,2,40
Eddie House,NYK,31.5,Combo,359,0,28,91,38,68,0,89,0,4,17,0,43,2,26,21,53,35,5,18,58,1,16,94,97,38,59,65,94,94,99,12,8,5,7,16,97,97,79,100,98,99,14,90,41,97,97,14,19,84,60,4,98,80,94,94,18,51,17,6,7,43,39,99,14,5,5,23,0,22,1,1,5,18,18,44,30,25,20,16,10,8,18,18,96,22,15,11,96,20,51,5,5,54,55,34,19,14,11,80,62,56,2
Dwight Howard,ORL,23.9,Big,2839,95,69,85,89,99,25,54,20,99,100,31,94,93,68,42,16,96,93,99,33,37,95,87,71,46,78,62,87,87,65,82,86,95,97,54,71,71,60,14,61,27,62,75,77,71,71,99,68,2,5,76,14,27,87,87,68,65,76,62,44,75,60,67,68,93,93,90,55,50,86,82,74,99,99,96,36,76,64,86,86,94,99,99,85,82,6,18,65,47,52,93,93,88,58,93,40,14,31,96,52,96,97
Josh Howard,DAL,29.5,Wing,820,52,50,27,69,58,0,28,56,83,91,15,85,21,35,9,67,26,57,73,15,25,96,12,19,13,67,38,12,12,22,49,38,4,28,2,19,19,1,71,53,67,84,40,63,19,19,76,8,88,52,58,11,17,12,12,22,49,33,8,52,17,42,38,45,57,57,59,21,70,33,51,23,73,73,82,56,36,45,90,74,88,73,73,44,47,82,75,30,32,28,57,57,58,70,56,25,57,23,79,79,74,15
Juwan Howard,POR,36.7,Big,1620,1,30,48,26,37,44,21,80,16,8,29,25,50,45,64,29,7,12,14,82,18,12,16,19,41,41,29,16,16,32,60,66,60,85,24,19,19,3,40,58,49,93,56,83,19,19,37,56,81,79,13,42,21,16,16,4,50,1,27,38,11,5,55,2,12,12,20,25,27,25,27,40,14,14,23,25,50,36,28,30,23,14,14,16,86,81,91,22,30,25,12,12,28,30,39,50,67,66,26,37,29,55
Larry Hughes,CHA,30.8,Wing,285,74,82,83,44,20,0,68,82,75,87,50,76,20,88,80,32,55,41,42,47,31,91,69,24,78,97,37,69,69,24,98,70,86,87,56,24,24,26,3,63,11,71,78,81,24,24,33,92,59,87,31,19,17,69,69,76,37,83,95,54,90,38,28,56,41,41,48,38,65,7,29,5,42,42,82,49,9,11,88,21,38,42,42,60,79,46,61,41,33,32,41,41,94,79,95,100,95,99,45,38,51,12
Larry Hughes,NYK,30.8,Combo,813,89,89,87,53,96,91,85,62,70,43,40,51,13,36,43,23,14,20,6,85,74,80,20,5,95,40,70,20,20,47,18,30,13,72,2,5,5,7,80,29,42,29,21,19,5,5,48,100,35,97,25,1,2,20,20,55,18,37,54,23,25,60,7,61,20,20,20,37,79,61,65,36,6,6,1,84,22,50,97,7,65,6,6,1,74,79,82,96,52,77,20,20,9,57,4,49,82,26,4,31,4,13
Kris Humphries,BKN,24.7,Big,866,52,77,61,61,91,54,77,47,81,83,16,79,16,37,21,66,4,13,8,15,83,67,7,1,56,89,38,7,7,4,71,70,88,90,55,1,1,6,51,4,9,77,1,3,1,1,20,75,79,86,53,31,33,7,7,5,71,1,2,20,1,21,91,7,13,13,29,91,44,3,16,3,8,8,5,67,19,32,97,2,5,8,8,88,14,58,29,24,44,36,13,13,30,76,24,4,99,3,73,79,78,11
Kris Humphries,DAL,24.7,Big,270,50,18,44,82,68,0,87,17,60,86,84,64,9,19,14,81,25,61,73,13,46,94,9,37,12,30,11,9,9,9,21,35,38,12,84,37,37,37,54,29,35,95,28,69,37,37,36,50,95,90,24,13,14,9,9,18,53,20,34,32,48,20,42,24,61,61,86,64,1,14,14,37,73,73,53,67,63,70,82,87,94,73,73,12,86,70,85,77,28,42,61,61,10,4,28,39,19,59,6,5,12,9
